cv	end	hash	start	dataset	estimator	estimator	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results
4	2023-05-13 12:18:05.725722	2fe1259bb8bb0ad698e17f7e9a4067e35728e36af3f54c888c87ca2abfe51927	2023-05-13 12:18:00.406604	nuclear_receptors	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	0.981318111053451	0.9958275382475661	0.9318181818181819	0.9923578626607149	0.9300864537292473	0.9993893958411073	0.27295466719438943	0.6689632545931758	0.2702702702702703	0.9149951044687886	0.24035392453489607	0.7091535433070866	0.3773715081367307	0.6795569374271279	0.44067796610169496	0.8794993548012934	0.37560677687656335	0.6213240057002203	0.18602051665961442	0.4673913043478261	0.0	0.8775510204081632	-0.06521739130434782	0.7536231884057971	1.8450982570648193	2.148664951324463
5	2023-05-13 12:18:05.725722	2fe1259bb8bb0ad698e17f7e9a4067e35728e36af3f54c888c87ca2abfe51927	2023-05-13 12:18:00.406604	nuclear_receptors	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.3379618163054695	0.608739837398374	0.30303030303030304	0.904969656789085	0.26599243767926967	0.6634146341463414	0.29177489177489185	0.6282552083333334	0.35000000000000003	0.8985714285714287	0.30936320250947624	0.567138671875	0.2725435736424747	0.5266968325791855	0.125	0.8164682539682541	0.1051352720011248	0.7054298642533937	1.7833926677703857	2.0887844562530518
6	2023-05-13 12:18:05.725722	2fe1259bb8bb0ad698e17f7e9a4067e35728e36af3f54c888c87ca2abfe51927	2023-05-13 12:18:00.406604	nuclear_receptors	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.20458458782458733	0.6615248226950354	0.2564102564102564	0.9032344174044579	0.22258741216036512	0.825709219858156	0.38786931977988887	0.6544159544159545	0.3773584905660377	0.8840430282610663	0.3141114691987002	0.582977207977208	0.3762897020791758	0.6753086419753087	0.4444444444444445	0.8846749456505554	0.3872503250093437	0.7506172839506173	1.832108497619629	2.144223928451538
7	2023-05-13 12:18:05.725722	2fe1259bb8bb0ad698e17f7e9a4067e35728e36af3f54c888c87ca2abfe51927	2023-05-13 12:18:00.406604	nuclear_receptors	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	0.9836363636363636	0.9959183673469387	0.9361702127659575	0.9925278488828433	0.9342463949786545	0.999443413729128	0.3902258316732001	0.7504668534080299	0.3703703703703704	0.9419818695148346	0.3611070729712144	0.8786181139122315	0.389975569706436	0.6547714514835605	0.3793103448275862	0.8745644599303136	0.3095429029671211	0.5978348035284683	0.2716945943919628	0.6069277108433735	0.3076923076923077	0.8905650562455298	0.2657480441614264	0.8079819277108433	1.7565505504608154	2.117192506790161
8	2023-05-13 12:18:05.725722	2fe1259bb8bb0ad698e17f7e9a4067e35728e36af3f54c888c87ca2abfe51927	2023-05-13 12:18:00.406604	nuclear_receptors	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	0.9838097647356439	0.9946018893387314	0.9365079365079364	0.9902903232753978	0.9333219673061774	0.9992680527916924	0.3783335738085417	0.7220149253731343	0.36363636363636365	0.9345868552699674	0.34143705984119116	0.7503109452736318	0.05632833855262275	0.5360894611995933	0.11538461538461538	0.8504283489096572	0.044285817546916725	0.43205692985428673	0.14453172573377177	0.4807692307692308	0.0	0.8760107816711591	-0.05337605126836238	0.7211538461538461	1.8867228031158447	2.1257615089416504
9	2023-05-13 12:18:05.725722	2fe1259bb8bb0ad698e17f7e9a4067e35728e36af3f54c888c87ca2abfe51927	2023-05-13 12:18:00.406604	nuclear_receptors	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.39046582281045555	0.6859171424388816	0.46808510638297873	0.9046745113374453	0.426176896187649	0.6897233201581028	0.12692307692307692	0.4811928159945781	0.05	0.8668560606060606	-0.026944286656213727	0.37783802100982716	0.12503963382086047	0.4358974358974359	0.0	0.8308270676691729	-0.10195592378577321	0.7094017094017094	1.8333020210266113	2.102602481842041
10	2023-05-13 12:18:05.725722	2fe1259bb8bb0ad698e17f7e9a4067e35728e36af3f54c888c87ca2abfe51927	2023-05-13 12:18:00.406604	nuclear_receptors	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.2896066182560588	0.7179717075114564	0.4150943396226415	0.8917380183551246	0.3615732618624103	0.8515640565849771	0.13245333491494288	0.5431286549707602	0.1509433962264151	0.8428686289699532	0.0643019785391438	0.46174463937621835	0.016666666666666666	0.45454545454545453	0.0	0.9338184338184339	-0.03578281334822566	0.3116883116883117	1.8813214302062988	2.1455230712890625
11	2023-05-13 12:18:05.725722	2fe1259bb8bb0ad698e17f7e9a4067e35728e36af3f54c888c87ca2abfe51927	2023-05-13 12:18:00.406604	nuclear_receptors	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	0.9843137254901961	0.9947368421052631	0.9375	0.9905229707058975	0.9343794815169456	0.999298245614035	0.4403170585846401	0.7426067907995619	0.37499999999999994	0.9343080075662044	0.35844321745086527	0.8424607520993064	0.13254260010876512	0.5594255529877847	0.13114754098360656	0.8376136011179441	0.06709646661641681	0.4503136348629911	0.31860269360269355	0.5486111111111112	0.16666666666666666	0.8717948717948718	0.09722222222222222	0.7488425925925926	1.911137342453003	2.1331982612609863
12	2023-05-13 12:18:05.725722	2fe1259bb8bb0ad698e17f7e9a4067e35728e36af3f54c888c87ca2abfe51927	2023-05-13 12:18:00.406604	nuclear_receptors	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	0.9939817043813192	0.9966124661246613	0.9612403100775194	0.9938605020051748	0.9586989457846643	0.9997268117842469	0.4146364451884349	0.7622641509433963	0.4090909090909091	0.9206558944931038	0.3876159442907868	0.7730817610062893	0.31666666666666665	0.567391304347826	0.11764705882352941	0.8627108185931717	0.07156147924262463	0.5904347826086956	0.04728242174062608	0.4567901234567901	0.0	0.903254972875226	-0.05802588531856595	0.5102880658436214	1.8211238384246826	2.0833706855773926
13	2023-05-13 12:18:05.725722	2fe1259bb8bb0ad698e17f7e9a4067e35728e36af3f54c888c87ca2abfe51927	2023-05-13 12:18:00.406604	nuclear_receptors	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.48756724214240554	0.7150490411359977	0.49056603773584906	0.9027568222778672	0.43742753414130525	0.7707509881422925	0.30654761904761907	0.6042305334150828	0.14814814814814817	0.925862562341591	0.12691869509315465	0.5187001839362354	0.24206349206349206	0.5641025641025641	0.2	0.8958408679927666	0.15504341823651058	0.4700854700854701	1.942373275756836	2.133861541748047
14	2023-05-13 12:18:05.725722	2fe1259bb8bb0ad698e17f7e9a4067e35728e36af3f54c888c87ca2abfe51927	2023-05-13 12:18:00.406604	nuclear_receptors	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.38403667306222605	0.7899449035812671	0.4705882352941177	0.90976468658646	0.44220078798733226	0.9135674931129477	0.3732341578734936	0.5780590717299579	0.1111111111111111	0.8618999888629023	0.0758131462366874	0.6343178621659634	0.048547429581912334	0.4189189189189189	0.0	0.8402930402930403	-0.09913631941932194	0.3902027027027027	1.9748146533966064	2.12080454826355
15	2023-05-13 12:18:05.725722	2fe1259bb8bb0ad698e17f7e9a4067e35728e36af3f54c888c87ca2abfe51927	2023-05-13 12:18:00.406604	nuclear_receptors	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	0.9935897435897436	0.9967105263157895	0.9600000000000001	0.9940143282620947	0.9576032835067954	0.9997258771929824	0.47299884107936613	0.7570806100217865	0.4444444444444445	0.9144849302744039	0.4100189289177968	0.8300653594771241	0.35301751094434025	0.6066358534169694	0.20512820512820515	0.8931782695310396	0.15519755209860547	0.6409706173654672	-0.0	1.0	0.0	1.0	0.0		1.982107400894165	2.1363508701324463
0	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.29458362755754863	0.748711903628893	0.2912621359223301	0.9432422274368832	0.3024654052612517	0.8749151535207967	0.46740113049674936	0.8205468055196947	0.29014084507042254	0.9094292532134407	0.32994477671529265	0.8508056727008444	0.14868069035650938	0.7242703188145487	0.1687763713080169	0.9006299694629567	0.1966917123817075	0.7860013471037269	20.563117504119873	2.55277156829834
1	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.30730591364969795	0.7670657148347699	0.2926829268292683	0.939247476430438	0.31105913088278175	0.8317580183296442	0.5018388468377039	0.8207648392001606	0.28184281842818426	0.9054412137661418	0.3237353847533747	0.8625469776515476	0.14538621835438342	0.7049842837898519	0.1532258064516129	0.8946903093601271	0.1759460650267141	0.7698361023798832	20.348013162612915	2.740734577178955
2	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.29458171595198535	0.7681378865979381	0.30319148936170215	0.9494277557320828	0.32173229734897735	0.8846072272336772	0.48021173355220065	0.8324544603157193	0.2774566473988439	0.9118157487331792	0.32704168301549696	0.8618506534596662	0.14308562844602768	0.6949507045719254	0.23115577889447234	0.913792501435606	0.22615896090805268	0.803810758050493	22.278918981552124	2.6797943115234375
3	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.3199482636940605	0.6857599878127737	0.304147465437788	0.9332290045640859	0.2802741479320088	0.8154241120116886	0.40743490342671734	0.7892197888801322	0.2671232876712329	0.9235097645326292	0.30032353957247243	0.8180661775316069	0.20346754137996428	0.6923380726698263	0.2378854625550661	0.9000605782886416	0.22578975263048026	0.8454303434556198	21.535708904266357	2.6808993816375732
4	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.33402828326570355	0.7579674225487065	0.3012987012987013	0.9476052380938683	0.3152110141492902	0.8600728201852442	0.5876776785610706	0.8029271013105637	0.36094674556213013	0.9161009519261785	0.37166002932720726	0.8120882350724615	0.10095982911406183	0.5936349693251534	0.12060301507537688	0.9056106500091188	0.09853241384147925	0.7587998466257668	19.059137105941772	2.493082284927368
5	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.4107332433093185	0.8033612542955326	0.2995391705069125	0.9436275074780827	0.33392727143023976	0.8315815614261168	0.5929032955717036	0.8075487791875466	0.35207100591715973	0.9159630805300062	0.3677746041962989	0.8195711006441174	0.12574982431379783	0.6491576305385587	0.1724137931034483	0.8956170472232474	0.1590621345441612	0.7342065978772617	18.350176572799683	2.6110782623291016
6	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.3083791738400955	0.7451302794128931	0.2931034482758621	0.9517011098132995	0.30458857250815347	0.8676186874499874	0.6200863405299726	0.7970197456917336	0.33285094066570187	0.9123415229275819	0.348234353160061	0.8092918009695186	0.09302140903049919	0.6463872035300606	0.1989528795811518	0.9117555595510425	0.1785129094510585	0.7632259081238674	18.840572357177734	2.4644739627838135
7	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.339341915069252	0.718440150972706	0.3282051282051282	0.9433380367528654	0.31611190007977763	0.8052767630675131	0.5025625305255946	0.7624109191931393	0.3007246376811594	0.9267620851955481	0.31147984525571915	0.7631186586544267	0.25731179051848607	0.6903229513848983	0.3257918552036199	0.9026685733917698	0.2861654375596505	0.7980326190302055	17.973617553710938	2.5318095684051514
8	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.32477326386347105	0.7635094344020605	0.2827004219409283	0.9357773999854786	0.30142211282655473	0.8605410067247067	0.5227050385216028	0.8486167548844672	0.2632612966601178	0.9354815650799221	0.3266103475028034	0.8673659114423236	0.16341994696962353	0.6929984779299847	0.18666666666666668	0.9348488686254642	0.19996816332195563	0.8068112633181127	21.806166172027588	2.3549692630767822
9	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.34963628833968774	0.7593681548073878	0.2834008097165992	0.9328438982968396	0.29923705354562347	0.8176867041857971	0.5493375765046922	0.8837111622719622	0.32679738562091504	0.9450698674781973	0.39064732472025815	0.8944324824895137	0.29410725936301113	0.7606513365238707	0.19277108433734938	0.9322793894508589	0.23504827573851927	0.7562448931948174	22.101109504699707	2.4129793643951416
10	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.2895460931602305	0.7550331757618634	0.3270142180094787	0.9429512822103596	0.3312223479343976	0.8696873224641176	0.5064133733050677	0.863135994726651	0.2895238095238095	0.9348766932066411	0.3525867792785464	0.8800656422087644	0.09878477366348515	0.7133131618759455	0.1692307692307692	0.9448717232728177	0.19913775359850128	0.8232017604180993	22.40954351425171	2.358457565307617
11	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.331753147585967	0.689459432369533	0.3318385650224215	0.9320461212478152	0.30304824970981875	0.8142155066294553	0.5495381643084627	0.8558324578810164	0.2643923240938167	0.9412236230209808	0.331239768022184	0.859149449437765	0.2611948734122338	0.7228518463904279	0.26573426573426573	0.9385465355629554	0.2707061651037793	0.8386383265572666	23.033717155456543	2.3988900184631348
12	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.2663872619856522	0.7459756384145386	0.2570806100217865	0.9371550344149641	0.27520955610436043	0.85683284701551	0.5176421984210399	0.8493659660083656	0.4021164021164021	0.9541501861618047	0.43221351887386006	0.8695359241806533	0.2759585360043648	0.7498865772247068	0.37037037037037035	0.955151636833689	0.36578675643481384	0.831756216648303	22.43284034729004	2.719491720199585
13	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.33898698466691946	0.772829335079469	0.27346938775510204	0.9349639939595238	0.29912069482434483	0.8469016012857908	0.4512285810141079	0.8331039021653058	0.40555555555555556	0.9557633328997741	0.42791181447431154	0.8461801677076286	0.3561237190881999	0.7474263400780973	0.30303030303030304	0.9439284120135184	0.31056720772069335	0.8117567447639332	22.37098264694214	2.7015485763549805
14	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.26167973072718936	0.7435931856958506	0.32160804020100503	0.9459565704299515	0.32302498469680613	0.8681135948312445	0.5361823451104905	0.8429808860951802	0.4403183023872679	0.9554999223044887	0.4581584003251334	0.8552938299973414	0.23000200032319995	0.7762470308788598	0.3	0.9586903842101566	0.3254904584669828	0.8928582739509104	23.06118392944336	2.328961133956909
15	2023-05-13 12:18:31.231718	fcd3ebf3d9105da3319d819002914cc2f4de79bb90ef9d551399281cfd06d688	2023-05-13 12:18:05.749876	gpcr	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.28574929668546056	0.6579641350210971	0.27692307692307694	0.9271214072821575	0.24559859728639416	0.8153364853325296	0.5452046790784528	0.8293376830286018	0.4082840236686391	0.9586155069249372	0.42906679058566477	0.8479765246512838	0.3202450398058877	0.7327040816326531	0.3134328358208955	0.9411071822553646	0.31052006058563014	0.8793469387755102	22.871434450149536	2.544670581817627
0	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.48967614375189406	0.7494670189746562	0.33375474083438683	0.9472094221583365	0.3350311590395569	0.8601463106016703	0.7959058720201331	0.9104735561114186	0.5319634703196346	0.9581568506311703	0.5574253260692054	0.9350488801630819	0.35773782737464577	0.7033613445378152	0.25308641975308643	0.9303905582731578	0.25001921196780347	0.8093425605536332	44.90368032455444	5.938186168670654
1	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	0.9998399470899471	0.9997624908235091	0.9936745255894192	0.9995434612838122	0.9934583658789553	0.9999969761563179	0.1658328144168134	0.6724769446425498	0.2932551319648094	0.9473929032436018	0.2727880759096027	0.7168748001869021	0.7505843841285894	0.8876966934292807	0.5348258706467661	0.9609393432007458	0.5506048261483704	0.9142503063821764	0.120864368407382	0.6268529149126164	0.208955223880597	0.9337737616499282	0.1835188647659443	0.7194093634392142	41.825276374816895	7.744442939758301
2	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.26874469318147554	0.6701149425287356	0.30872483221476515	0.9412588851913289	0.28203639943691144	0.7240225531173806	0.7593220969187642	0.8942351803623481	0.5437125748502993	0.9604530560345298	0.5600322767236604	0.9167383034435057	0.15401608922643498	0.6317846034214619	0.19696969696969696	0.9349812496871321	0.17741635648133036	0.6479174766718507	39.62130665779114	7.806524753570557
3	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	0.9998125722216542	0.9997647159479808	0.9931549471064094	0.9995464694888759	0.992944508445281	0.9999967567361251	0.3170716593592124	0.6956021491285546	0.4065769805680119	0.9507780409297437	0.3807215097737422	0.775748515669889	0.7608253295387696	0.8867358708189158	0.5072815533980582	0.9586979986113429	0.5285393141319035	0.9158131739175229	0.238779241783817	0.6737250890959359	0.29323308270676696	0.9379452369028802	0.2690825820669816	0.7378801559778179	41.0250518321991	7.043076276779175
4	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.4736111555884697	0.750484975186221	0.3462532299741602	0.9486276465859875	0.34527666104655336	0.8360242393423172	0.8346548394627187	0.938016828050922	0.608695652173913	0.9640565919156503	0.6294306497076708	0.956348053781843	0.4835765606025213	0.7594217024041585	0.3252595155709343	0.9428139644226897	0.33191601775669355	0.8614948536128298	45.50461983680725	6.139196872711182
5	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	0.9998303302250579	0.9997627469588474	0.9934872705743043	0.9995435042175785	0.9932726001023354	0.9999968894118562	0.1607450381564267	0.6600816877077305	0.27247191011235955	0.9438242631632862	0.2501420666809511	0.707035103377467	0.8329317886081351	0.9339123968994256	0.6556962025316455	0.9703920054938991	0.6666250223760277	0.9532392563083877	0.1386576626465535	0.666816885864067	0.2549800796812749	0.941961390874229	0.23840539241346903	0.7339556700082774	42.62732791900635	7.318028211593628
6	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.2385416126586954	0.6467159294403392	0.2689075630252101	0.9406945322390852	0.24144381359161465	0.6976825455634916	0.8282650589858729	0.9255165208452059	0.6280566280566281	0.9690647843432876	0.6409925800674757	0.9466948532287441	0.2802319809043924	0.6851059012411749	0.3018867924528302	0.9395936968404464	0.28090021880074395	0.6844307679641026	39.548755407333374	7.429427146911621
7	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	0.999810691991176	0.9997647562018819	0.9931207004377736	0.9995464772897437	0.9929105423720336	0.9999967409549378	0.286349273668996	0.6866415432401229	0.3816793893129771	0.9503223095025414	0.35569572102588703	0.7564370719151076	0.8388671005179532	0.9273609971776403	0.5721331689272503	0.9643039208872053	0.5967884412308834	0.9537172125324453	0.36458651249136687	0.7126546681664792	0.39543726235741444	0.9442586413452597	0.36913520501090064	0.7884192210348706	40.935060262680054	7.41210675239563
8	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.4707665873218875	0.7620593660084105	0.356718192627824	0.945394999607889	0.3570606093028632	0.8606376804465977	0.7383256317295295	0.8865381249283253	0.5691056910569106	0.9602385645971656	0.5765478951486837	0.8962240235636381	0.28750459207785317	0.7325392196885753	0.2698412698412699	0.9475996879399383	0.28076576984031915	0.8014900565696623	39.45105719566345	7.329274415969849
9	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	0.9997706857716627	0.9997194527169926	0.9924286546301688	0.9994607797209035	0.9921786312630287	0.9999957193489681	0.14351187657460052	0.6617546868566587	0.2698863636363636	0.9446930982226713	0.24905333891032366	0.7129230562640023	0.7531375883584931	0.8980555424916521	0.6015831134564644	0.9672007774708932	0.6089588995856847	0.9052022292244744	0.13814980820030037	0.6479330393955203	0.2594142259414226	0.9419646328925382	0.23457198796058365	0.6887169109604026	41.893314361572266	7.860627174377441
10	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.2207586341354899	0.6428822675500633	0.2551440329218107	0.9392808318249095	0.22819096755180618	0.7113682256383532	0.7453823812853013	0.8928528006360872	0.5629820051413882	0.9641383286034154	0.5754820189480339	0.9065631223850179	0.16468915708887344	0.5912931034482759	0.1885245901639344	0.9317464515275927	0.15348406377940602	0.5879878526645768	40.19246196746826	6.465621709823608
11	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	0.9997382158402652	0.9997219489241562	0.9919103920348474	0.999464332531526	0.9916670006753905	0.9999954646625019	0.3048953531862116	0.6932100579410507	0.391566265060241	0.9506104613726167	0.3658142824184465	0.7771700305025501	0.7266029110724297	0.8771303632081517	0.5335085413929042	0.9627947143482508	0.5458068970144505	0.8854590569725712	0.32096711870658945	0.656401544953866	0.329004329004329	0.9428817608105882	0.29889344616750263	0.7334167799155997	41.04851460456848	7.556931495666504
12	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.45737535592936873	0.7529450747272529	0.3333333333333333	0.948549497939065	0.33669534955692043	0.8521297184663521	0.7877979430379962	0.8915583651372754	0.5751789976133652	0.9618548428554415	0.5838136651316206	0.92122916447291	0.5338516400948623	0.7771412680756395	0.3762376237623762	0.9427759646108895	0.37741758969465694	0.8678284513657151	46.07822012901306	5.256656885147095
13	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	0.9999287850733514	0.9998491054106489	0.9957805907172996	0.9997091811215905	0.9956391844038072	0.9999987212322937	0.17028050476696244	0.6763196013674024	0.3005780346820809	0.947070708212332	0.2798970113892217	0.7116765166000348	0.8235524371052455	0.912674724704312	0.6417910447761194	0.9683110626254662	0.6470013857244371	0.9413883818364773	0.10387237747132777	0.6159663865546219	0.19917012448132781	0.9386248375492158	0.17357198612540287	0.7192603244506359	41.42351579666138	8.044361352920532
14	2023-05-13 12:19:23.886126	69de6f9f3e3e6dfa1f82e6a29be9f7267bb226353437d4d18d1876a11923fc84	2023-05-13 12:18:31.250149	ion_channels	y_reconstruction.estimators.bxt_gmosa	bxt_gmosa	1.0	1.0	1.0	1.0	1.0	1.0	0.2756747828125876	0.6581974411475778	0.28823529411764703	0.9447208794905594	0.26295106424255604	0.7083994745002425	0.8293142597944574	0.912045373322284	0.6155810983397191	0.967648185459573	0.6255131063761105	0.9341760561414555	0.17929721121602896	0.6393796623478603	0.25089605734767023	0.9303956111042123	0.21953979311560207	0.6528240507039094	47.45914125442505	5.098485708236694
